id,side,time,price,qty,pnl,pnlPct,reason
t_1,buy,2026-05-09T16:00:00.000Z,80616.43,0.049617677190617354,,,SAR+MACD 开多 · SAR 80141.68
t_2,sell,2026-05-09T17:00:00.000Z,80809.85,0.049617677190617354,9.597051122209844,0.23992627805524608,触及近期高点 80932.60 止盈50%
t_3,buy,2026-05-09T18:00:00.000Z,80908.02,0.04948630334111357,,,SAR+MACD 开多 · SAR 80213.51
t_4,sell,2026-05-09T19:00:00.000Z,80929.99,0.04948630334111357,1.0872140844043228,0.02715429199725956,触及近期高点 81075.00 止盈50%
t_5,buy,2026-05-10T18:00:00.000Z,81267.14,0.049272974366793836,,,SAR+MACD 开多 · SAR 80745.70
t_6,sell,2026-05-10T19:00:00.000Z,81432.31,0.049272974366793836,8.138417176163252,0.20324327889476393,触及近期高点 81585.37 止盈50%
t_7,buy,2026-05-10T23:00:00.000Z,82213.05,0.04874565623040516,,,SAR+MACD 开多 · SAR 80308.24
t_8,sell,2026-05-11T03:00:00.000Z,80733.79,0.04874565623040516,-72.10749943538958,-1.7993007192897104,跌破SAR 82480.68
t_9,buy,2026-05-11T17:00:00.000Z,81934.94,0.048559089360155204,,,SAR+MACD 开多 · SAR 80454.55
t_10,sell,2026-05-12T01:00:00.000Z,81195.93,0.048559089360155204,-35.88565262804875,-0.9019473255243847,跌破SAR 82140.00
t_11,buy,2026-05-13T02:00:00.000Z,81049.49,0.048912483127626534,,,SAR+MACD 开多 · SAR 80119.28
t_12,sell,2026-05-13T03:00:00.000Z,81252.22,0.048912483127626534,9.916027704463527,0.2501311235888047,触及近期高点 81300.00 止盈50%
t_13,buy,2026-05-13T05:00:00.000Z,81019.99,0.04897924849422372,,,SAR+MACD 开多 · SAR 80418.35
t_14,sell,2026-05-13T08:00:00.000Z,81194.09,0.04897924849422372,8.527287162843923,0.2148852400500065,触及近期高点 81300.00 止盈50%
t_15,buy,2026-05-14T04:00:00.000Z,79438.85,0.049997062370296885,,,SAR+MACD 开多 · SAR 78838.15
t_16,sell,2026-05-14T14:00:00.000Z,80963.15,0.049997062370296885,76.21052217104295,1.9188344242143336,触及近期高点 81022.90 止盈50%
t_17,buy,2026-05-14T17:00:00.000Z,81667.38,0.04900602109364933,,,SAR+MACD 开多 · SAR 79840.36
t_18,sell,2026-05-14T23:00:00.000Z,81095.91,0.04900602109364933,-28.00547087438784,-0.699753071544601,跌破SAR 82039.99
t_19,buy,2026-05-17T05:00:00.000Z,78129.99,0.05108142415727073,,,SAR+MACD 开多 · SAR 77720.02
t_20,sell,2026-05-17T09:00:00.000Z,78250.41,0.05108142415727073,6.151225097018452,0.15412775555199515,触及近期高点 78369.99 止盈50%
t_21,buy,2026-05-17T11:00:00.000Z,78416.93,0.050925886140048185,,,SAR+MACD 开多 · SAR 77811.56
t_22,sell,2026-05-17T14:00:00.000Z,78051,0.050925886140048185,-18.635309515227476,-0.46664667948616845,跌破SAR 78601.89
t_23,buy,2026-05-18T12:00:00.000Z,77639.12,0.05134006574039013,,,SAR+MACD 开多 · SAR 76598.49
t_24,sell,2026-05-18T14:00:00.000Z,76402.96,0.05134006574039013,-63.46453566564009,-1.5921870314861748,跌破SAR 77795.14
t_25,buy,2026-05-19T04:00:00.000Z,76922.49,0.05148834509335023,,,SAR+MACD 开多 · SAR 76158.08
t_26,sell,2026-05-19T14:00:00.000Z,76400,0.05148834509335023,-26.90214542782483,-0.6792421826178601,跌破SAR 77409.99
t_27,buy,2026-05-20T07:00:00.000Z,77279.99,0.051110913088739426,,,SAR+MACD 开多 · SAR 76220.17
t_28,sell,2026-05-20T12:00:00.000Z,77619.42,0.051110913088739426,17.348577229710468,0.43922107132776933,触及近期高点 77750.47 止盈50%
t_29,buy,2026-05-20T13:00:00.000Z,77208.5,0.0512481175425055,,,SAR+MACD 开多 · SAR 76845.82
t_30,sell,2026-05-20T14:00:00.000Z,77447.65,0.0512481175425055,12.255987310289893,0.3097456886223592,跌破SAR 77750.47
